order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4765,31,62,Burger,2025-05-05,15:11:00,Delivered,551.94
4766,34,10,Burger,2024-12-23,14:01:00,Confirmed,632.74
4767,22,54,Thali,2025-07-10,19:31:00,Delivered,1273.73
4768,23,40,Pasta,2025-07-08,20:28:00,Cancelled,1096.27
4769,14,17,Noodles,2024-11-26,10:24:00,Pending,1071.38
4770,2,35,Roll,2025-07-10,11:15:00,Pending,499.8
4771,3,17,Pasta,2024-09-15,10:01:00,Pending,1267.44
4772,26,36,Biryani,2025-06-20,18:52:00,Confirmed,750.8
4773,18,8,Noodles,2025-07-31,18:01:00,Pending,463.57
4774,21,52,Pasta,2024-12-21,13:06:00,Delivered,413.6
4775,9,8,Burger,2025-06-11,10:26:00,Pending,1409.57
4776,17,8,Thali,2025-08-23,10:24:00,Pending,1185.87
4777,22,7,Burger,2025-05-17,16:15:00,Cancelled,994.74
4778,16,27,Salad,2025-03-22,18:30:00,Pending,496.6
4779,8,22,Thali,2025-07-21,10:05:00,Pending,359.22
4780,34,16,Sandwich,2024-12-29,14:24:00,Pending,755.78
4781,23,1,Pizza,2024-11-28,14:36:00,Pending,979.54
4782,21,27,Biryani,2024-12-28,20:22:00,Delivered,890.66
4783,16,54,Salad,2025-06-27,10:17:00,Cancelled,1305.41
4784,20,48,Soup,2025-04-10,21:41:00,Confirmed,208.9
4785,27,15,Thali,2025-05-21,10:45:00,Delivered,903.12
4786,2,11,Salad,2025-05-28,20:12:00,Pending,1333.86
4787,1,18,Pizza,2024-11-11,18:45:00,Pending,198.91
4788,1,34,Noodles,2024-12-03,21:33:00,Confirmed,361.75
4789,16,36,Biryani,2025-01-28,14:33:00,Confirmed,183.75
4790,34,19,Biryani,2024-08-27,17:25:00,Delivered,1236.07
4791,9,9,Roll,2025-05-24,19:29:00,Confirmed,221.21
4792,19,39,Noodles,2025-01-19,15:54:00,Pending,739.32
4793,33,47,Roll,2025-01-19,11:49:00,Confirmed,1354.92
4794,12,53,Thali,2024-10-01,14:26:00,Pending,766.73
4795,29,66,Burger,2024-12-11,18:50:00,Confirmed,647.72
4796,9,70,Thali,2024-11-07,15:59:00,Pending,1284.95
4797,35,51,Thali,2025-03-07,21:16:00,Pending,785.83
4798,25,55,Pasta,2025-06-21,14:47:00,Delivered,760.9
4799,29,55,Burger,2025-01-31,19:40:00,Confirmed,633.67
4800,3,32,Biryani,2024-12-31,15:35:00,Cancelled,1116.63
4801,4,55,Thali,2025-06-10,18:15:00,Confirmed,1181.59
4802,17,9,Burger,2025-01-11,18:18:00,Cancelled,875.65
4803,17,46,Noodles,2025-05-10,16:53:00,Confirmed,1273.57
4804,4,8,Roll,2025-06-01,17:07:00,Pending,295.96
4805,14,24,Burger,2025-07-10,12:07:00,Delivered,1134.45
4806,14,56,Noodles,2025-07-24,20:31:00,Confirmed,668.06
4807,30,14,Roll,2025-06-30,11:35:00,Confirmed,1042.84
4808,11,60,Pizza,2025-03-23,15:58:00,Delivered,660.71
4809,16,8,Noodles,2025-07-08,10:19:00,Cancelled,572.42
4810,5,11,Salad,2025-03-18,11:43:00,Confirmed,595.45
4811,22,55,Burger,2025-04-20,17:00:00,Delivered,251
4812,9,25,Roll,2025-07-07,13:58:00,Delivered,250.56
4813,18,54,Salad,2024-10-24,17:32:00,Confirmed,676.35
4814,18,22,Pasta,2025-01-26,14:56:00,Pending,1347.22
4815,32,35,Thali,2024-09-13,19:22:00,Cancelled,527.3
4816,4,50,Salad,2025-03-21,14:36:00,Confirmed,1461.55
4817,14,23,Noodles,2025-05-27,18:00:00,Cancelled,1458.94
4818,15,54,Soup,2025-05-28,11:08:00,Cancelled,1077.1
4819,5,23,Roll,2024-10-25,18:36:00,Confirmed,1374.94
4820,8,14,Thali,2025-02-22,16:49:00,Pending,614.97
4821,5,16,Noodles,2025-04-03,12:45:00,Delivered,688.04
4822,6,66,Roll,2024-12-06,22:40:00,Cancelled,259.89
4823,12,55,Biryani,2024-12-13,16:34:00,Delivered,519.14
4824,24,38,Soup,2025-01-12,13:54:00,Cancelled,235.43
4825,31,70,Pizza,2025-02-17,10:25:00,Cancelled,940.57
4826,31,61,Biryani,2025-07-20,14:10:00,Delivered,1419.7
4827,21,52,Pizza,2025-01-16,20:37:00,Delivered,1294.98
4828,6,36,Pasta,2024-10-17,10:41:00,Pending,623
4829,14,68,Pasta,2025-04-13,22:39:00,Confirmed,1253.1
4830,31,29,Biryani,2024-11-07,11:48:00,Cancelled,1221.8
4831,27,54,Pizza,2025-08-14,12:30:00,Delivered,1335.19
4832,4,33,Roll,2025-02-25,16:17:00,Delivered,1331.29
4833,12,12,Thali,2025-05-05,16:49:00,Delivered,409.16
4834,32,69,Pizza,2024-11-27,11:43:00,Pending,214.34
4835,1,40,Biryani,2025-03-14,21:59:00,Confirmed,1298.16
4836,32,61,Noodles,2024-12-09,17:14:00,Delivered,1304.59
4837,18,1,Salad,2025-03-22,11:33:00,Confirmed,1374.05
4838,5,55,Soup,2025-03-20,14:54:00,Delivered,1123.72
4839,25,27,Roll,2025-03-30,13:11:00,Confirmed,1363.79
4840,11,58,Biryani,2025-05-14,22:41:00,Delivered,488.4
4841,13,25,Thali,2024-08-30,15:39:00,Cancelled,1452.4
4842,14,3,Burger,2024-12-20,12:40:00,Cancelled,980.22
4843,13,54,Pizza,2025-02-14,11:08:00,Pending,1259.27
4844,9,33,Thali,2025-07-17,11:46:00,Cancelled,575.22
4845,20,43,Salad,2024-09-13,14:03:00,Delivered,931.44
4846,30,28,Roll,2025-02-09,13:27:00,Cancelled,1373.6
4847,10,51,Roll,2025-05-15,14:43:00,Pending,1150.53
4848,32,11,Noodles,2025-06-20,22:19:00,Delivered,532.47
4849,5,45,Roll,2025-07-15,12:09:00,Cancelled,825.29
4850,22,68,Sandwich,2024-09-20,17:06:00,Confirmed,1326.74
4851,28,66,Biryani,2025-06-12,18:34:00,Delivered,724.43
4852,26,69,Soup,2025-02-05,11:30:00,Pending,992.46
4853,17,16,Pizza,2024-10-26,10:45:00,Pending,965.17
4854,15,67,Biryani,2025-01-26,17:10:00,Confirmed,557.48
4855,26,58,Soup,2025-01-22,11:48:00,Cancelled,497.53
4856,30,22,Roll,2024-09-20,22:51:00,Confirmed,1067.55
4857,27,9,Burger,2025-05-25,20:34:00,Delivered,1262.55
4858,34,5,Noodles,2025-04-01,15:22:00,Pending,1415.77
4859,25,1,Biryani,2024-12-14,20:02:00,Delivered,1311.61
4860,7,55,Pizza,2025-07-19,22:18:00,Pending,754.57
4861,31,1,Thali,2024-11-28,21:17:00,Cancelled,539.65
4862,9,16,Biryani,2025-03-30,11:23:00,Pending,593.06
4863,20,28,Noodles,2024-10-26,18:34:00,Cancelled,926.14
4864,35,52,Pizza,2025-01-11,22:42:00,Pending,884.79
4865,21,60,Biryani,2025-04-23,19:50:00,Pending,427.1
4866,4,21,Biryani,2024-10-06,11:15:00,Delivered,428.87
4867,15,24,Noodles,2024-12-08,20:31:00,Confirmed,268.36
4868,8,47,Sandwich,2024-12-26,17:46:00,Confirmed,429.8
4869,21,31,Salad,2025-03-21,17:49:00,Cancelled,1160.57
4870,24,20,Thali,2025-05-29,19:24:00,Delivered,892.24
4871,11,31,Pasta,2025-01-13,20:39:00,Confirmed,663.03
4872,35,22,Pizza,2025-04-05,10:26:00,Delivered,498.83
4873,7,45,Noodles,2025-06-29,20:41:00,Confirmed,733.76
4874,4,27,Salad,2024-09-04,16:21:00,Cancelled,1060.42
4875,3,30,Thali,2024-10-03,16:47:00,Pending,1250.95
4876,20,54,Soup,2025-04-05,21:39:00,Pending,474.9
4877,13,44,Noodles,2025-06-27,16:41:00,Delivered,1088.14
4878,27,60,Sandwich,2025-03-07,13:35:00,Cancelled,330.61
4879,2,8,Noodles,2025-05-19,22:41:00,Delivered,1119.33
4880,16,12,Sandwich,2024-09-21,13:53:00,Cancelled,318
4881,1,8,Burger,2025-04-15,14:25:00,Cancelled,1348.09
4882,25,9,Pasta,2024-09-28,12:57:00,Pending,1346.6
4883,18,61,Pizza,2024-12-08,18:29:00,Confirmed,1401.84
4884,17,56,Salad,2024-10-24,12:28:00,Pending,753.48
4885,13,61,Soup,2025-05-11,12:07:00,Cancelled,1456.19
4886,10,20,Biryani,2025-01-26,11:43:00,Confirmed,743.92
4887,25,9,Burger,2025-01-16,17:41:00,Confirmed,417.71
4888,24,70,Noodles,2025-05-18,19:42:00,Cancelled,608.48
4889,15,1,Sandwich,2025-05-01,11:35:00,Confirmed,914.9
4890,19,63,Thali,2024-12-21,14:56:00,Cancelled,896.09
4891,17,68,Thali,2024-12-01,22:10:00,Delivered,1017.08
4892,3,64,Pizza,2025-05-10,18:44:00,Pending,1129.35
4893,22,48,Sandwich,2025-03-24,21:42:00,Delivered,1148.94
4894,6,12,Thali,2024-10-04,22:31:00,Delivered,1204.96
4895,31,9,Salad,2024-12-30,14:22:00,Cancelled,655.73
4896,34,56,Sandwich,2025-04-08,17:38:00,Cancelled,425.68
4897,16,43,Salad,2025-05-28,16:09:00,Cancelled,853.25
4898,25,44,Biryani,2025-06-09,11:54:00,Pending,322.84
4899,35,45,Biryani,2025-02-26,16:00:00,Confirmed,463.91
4900,33,37,Sandwich,2025-07-29,19:34:00,Delivered,820.66
4901,15,49,Soup,2025-01-13,15:02:00,Delivered,1118.21
4902,21,64,Salad,2025-06-01,15:00:00,Delivered,343.14
4903,8,29,Soup,2025-01-10,12:57:00,Cancelled,629.34
4904,13,64,Soup,2025-01-31,10:41:00,Pending,1351
4905,33,19,Soup,2024-08-29,14:24:00,Cancelled,1424.78
4906,27,34,Biryani,2024-12-23,12:20:00,Pending,544.36
4907,35,60,Sandwich,2025-02-21,17:36:00,Cancelled,368.9
4908,2,27,Biryani,2025-04-05,16:48:00,Cancelled,952.62
4909,30,43,Soup,2025-06-16,11:30:00,Cancelled,515.26
4910,11,49,Sandwich,2024-12-18,21:26:00,Cancelled,358.05
4911,5,1,Thali,2025-06-15,14:31:00,Pending,987.87
4912,16,45,Roll,2025-04-28,18:38:00,Confirmed,610.36
4913,32,43,Pizza,2025-07-02,12:58:00,Cancelled,1447.66
4914,25,49,Burger,2025-08-11,13:19:00,Delivered,967.24
4915,19,20,Sandwich,2025-01-01,19:21:00,Pending,410.41
4916,7,3,Soup,2025-07-21,22:53:00,Pending,1302.35
4917,5,59,Burger,2024-12-01,19:41:00,Delivered,1279.05
4918,1,56,Salad,2025-01-06,11:09:00,Pending,1188.21
4919,27,1,Biryani,2025-08-16,12:57:00,Pending,296.02
4920,4,67,Thali,2025-05-17,21:31:00,Confirmed,516.56
4921,25,41,Biryani,2025-03-04,21:06:00,Pending,858.63
4922,21,35,Biryani,2024-11-06,16:24:00,Pending,242.33
4923,29,48,Soup,2025-02-10,21:32:00,Confirmed,673.85
4924,12,31,Biryani,2024-09-04,17:15:00,Pending,1415.64
4925,31,27,Pasta,2025-07-12,14:34:00,Delivered,1449.95
4926,6,64,Thali,2024-12-17,13:46:00,Delivered,1451.41
4927,25,60,Roll,2025-08-14,22:11:00,Delivered,1467.83
4928,30,60,Pasta,2024-11-03,11:58:00,Pending,720.02
4929,28,8,Noodles,2024-12-25,17:59:00,Cancelled,951.87
4930,3,1,Biryani,2025-04-05,14:23:00,Pending,257.82
4931,4,16,Soup,2025-05-26,14:03:00,Pending,859.86
4932,18,25,Burger,2025-06-28,19:06:00,Cancelled,1358.12
4933,20,10,Biryani,2024-10-30,12:14:00,Pending,1327.65
4934,17,21,Thali,2025-08-23,15:07:00,Pending,190.21
4935,33,49,Sandwich,2025-05-26,22:34:00,Delivered,760.12
4936,14,19,Burger,2025-03-11,20:13:00,Confirmed,812.18
4937,15,22,Pizza,2024-12-17,21:55:00,Pending,1055.57
4938,13,64,Soup,2024-12-03,14:44:00,Pending,1361.52
4939,21,9,Thali,2025-03-29,14:03:00,Delivered,1137.73
4940,25,16,Pasta,2024-11-02,17:51:00,Cancelled,1101.53
4941,29,58,Salad,2025-06-06,20:01:00,Pending,429.68
4942,30,31,Soup,2025-06-24,11:30:00,Confirmed,609.87
4943,11,64,Roll,2024-12-21,12:16:00,Pending,770.43
4944,6,18,Pizza,2025-01-27,16:40:00,Confirmed,961.84
4945,1,60,Noodles,2025-04-24,22:53:00,Cancelled,735.86
4946,34,4,Soup,2025-07-10,12:12:00,Confirmed,1162.75
4947,10,4,Soup,2025-04-05,12:33:00,Pending,1351.36
4948,18,16,Salad,2025-06-13,22:11:00,Confirmed,417.54
4949,32,55,Noodles,2025-05-17,14:31:00,Cancelled,291.85
4950,15,1,Noodles,2025-03-28,13:43:00,Delivered,805.69
4951,16,41,Roll,2025-03-13,10:28:00,Pending,1290.22
4952,6,23,Burger,2024-08-27,18:02:00,Confirmed,216.83
4953,9,62,Thali,2025-03-04,22:15:00,Confirmed,1051.38
4954,34,67,Burger,2024-09-21,19:27:00,Cancelled,887.46
4955,7,40,Pizza,2025-07-30,20:48:00,Confirmed,1291.29
4956,6,11,Pasta,2025-03-26,16:30:00,Cancelled,960.84
4957,4,29,Biryani,2025-01-19,14:20:00,Delivered,423.8
4958,18,65,Sandwich,2024-10-22,13:05:00,Confirmed,418.09
4959,32,43,Sandwich,2025-04-09,11:16:00,Pending,238.91
4960,10,33,Pasta,2024-12-08,10:52:00,Pending,452.95
4961,27,42,Sandwich,2025-08-05,11:55:00,Confirmed,1034.39
4962,23,65,Noodles,2025-08-17,19:02:00,Delivered,1155.12
4963,21,7,Thali,2025-08-18,19:55:00,Pending,1045.15
4964,18,1,Noodles,2025-05-14,19:25:00,Cancelled,507.82
4965,22,23,Pasta,2024-12-28,21:33:00,Pending,1026.32
4966,15,68,Biryani,2024-11-28,18:56:00,Pending,1197.75
4967,5,11,Soup,2024-10-05,17:58:00,Pending,316.83
4968,27,32,Salad,2025-06-23,18:25:00,Delivered,1120.31
4969,18,15,Biryani,2025-08-13,16:17:00,Delivered,1225.47
4970,34,65,Biryani,2025-08-15,15:15:00,Confirmed,665.8
4971,33,58,Salad,2025-05-14,18:55:00,Confirmed,936.67
4972,16,32,Sandwich,2025-04-09,20:15:00,Cancelled,344.96
4973,9,29,Roll,2025-08-24,17:51:00,Cancelled,1086.68
4974,17,70,Pizza,2024-11-16,17:39:00,Pending,1061.5
4975,22,32,Burger,2024-09-16,16:03:00,Pending,661.27
4976,2,41,Pasta,2024-12-24,11:27:00,Cancelled,1418.68
4977,14,30,Thali,2025-07-24,20:56:00,Confirmed,319.67
4978,33,45,Roll,2024-11-16,14:17:00,Delivered,1175.45
4979,19,13,Thali,2024-11-01,20:03:00,Cancelled,775.38
4980,3,54,Roll,2025-03-07,11:09:00,Pending,844.91
4981,32,48,Pizza,2024-12-15,10:59:00,Cancelled,427.5
4982,2,65,Roll,2025-07-22,19:18:00,Pending,1071.81
4983,19,58,Pizza,2025-06-15,14:49:00,Cancelled,893.42
4984,13,25,Roll,2025-08-05,17:24:00,Delivered,935.23
4985,9,17,Pizza,2024-12-19,15:45:00,Cancelled,1314.89
4986,20,50,Sandwich,2024-09-24,12:52:00,Pending,855.24
4987,35,67,Biryani,2024-11-25,20:11:00,Confirmed,1070.89
4988,21,35,Pasta,2024-12-14,22:03:00,Pending,584.88
4989,33,17,Pasta,2025-01-22,15:42:00,Cancelled,1262.41
4990,32,20,Thali,2024-10-10,17:50:00,Delivered,787.76
4991,31,38,Thali,2025-06-10,18:44:00,Cancelled,666.7
4992,24,63,Pasta,2025-07-20,15:06:00,Pending,1112.99
4993,33,16,Burger,2025-07-20,21:46:00,Cancelled,1269.18
4994,23,6,Pizza,2024-09-30,18:37:00,Delivered,947.11
4995,24,63,Noodles,2025-01-28,10:44:00,Cancelled,834.08
4996,12,30,Soup,2024-10-27,17:53:00,Cancelled,376.12
4997,33,11,Biryani,2025-04-13,10:53:00,Confirmed,265.35
4998,10,18,Sandwich,2024-12-16,20:19:00,Confirmed,579.45
4999,18,45,Biryani,2024-12-01,11:10:00,Confirmed,157.98
5000,34,1,Roll,2025-07-01,22:58:00,Pending,387.74
5001,15,28,Thali,2025-04-11,17:15:00,Pending,249.93
5002,35,67,Biryani,2025-08-07,10:57:00,Confirmed,198.76
5003,29,41,Roll,2025-01-30,20:03:00,Confirmed,211.54
5004,5,11,Soup,2025-06-08,18:47:00,Cancelled,952.52
5005,28,3,Burger,2025-08-13,14:15:00,Delivered,930.45
5006,1,38,Sandwich,2025-04-22,14:00:00,Delivered,1058.02
5007,25,26,Sandwich,2024-11-05,14:05:00,Pending,947.65
5008,18,54,Sandwich,2025-08-10,14:23:00,Cancelled,754.79
5009,6,59,Thali,2025-04-26,18:36:00,Delivered,1466.2
5010,20,38,Thali,2025-08-07,10:56:00,Confirmed,227.77
5011,9,13,Pizza,2024-09-28,14:37:00,Confirmed,275.49
5012,23,38,Roll,2024-12-17,12:52:00,Pending,255.8
5013,16,54,Thali,2024-11-01,21:29:00,Cancelled,743.69
5014,5,61,Noodles,2024-11-06,21:42:00,Confirmed,1087.73
5015,11,34,Roll,2024-10-08,16:35:00,Pending,1391.47
5016,8,45,Biryani,2025-07-08,21:10:00,Confirmed,651.8
5017,34,68,Salad,2025-01-26,21:23:00,Delivered,996.23
5018,23,3,Pizza,2025-08-23,16:47:00,Cancelled,976.78
5019,20,32,Soup,2024-12-09,18:27:00,Cancelled,1096.57
5020,1,41,Biryani,2025-02-15,21:31:00,Pending,634.96
5021,25,57,Pasta,2025-02-14,19:42:00,Pending,454.37
5022,2,43,Salad,2024-10-24,11:50:00,Confirmed,866.63
5023,7,29,Burger,2025-01-04,11:10:00,Pending,1129.61
5024,2,22,Salad,2025-05-18,18:12:00,Confirmed,444.1
5025,18,43,Burger,2025-05-07,12:01:00,Cancelled,1362.47
5026,12,61,Pasta,2025-03-14,11:51:00,Cancelled,1003.87
5027,19,31,Noodles,2024-10-20,10:44:00,Pending,394.9
5028,12,20,Pasta,2025-02-03,12:33:00,Pending,1020.27
5029,21,58,Salad,2025-05-23,18:30:00,Confirmed,713.69
5030,24,27,Salad,2025-07-05,17:52:00,Pending,943.73
5031,6,25,Noodles,2025-05-13,20:31:00,Confirmed,784.19
5032,18,38,Sandwich,2025-02-03,10:24:00,Cancelled,427.89
5033,11,23,Burger,2025-06-20,15:49:00,Confirmed,806.72
5034,13,57,Thali,2025-02-08,17:20:00,Delivered,198.18
5035,12,32,Pizza,2025-04-16,15:36:00,Cancelled,1291.94
5036,28,34,Pasta,2024-10-22,16:43:00,Confirmed,1007.5
5037,25,43,Thali,2025-03-26,16:47:00,Cancelled,711.79
5038,22,32,Salad,2025-07-23,10:08:00,Delivered,1058.71
5039,25,4,Soup,2025-02-28,22:39:00,Delivered,881.01
5040,19,65,Roll,2025-04-17,17:06:00,Cancelled,544.47
5041,3,21,Pasta,2025-01-23,22:39:00,Pending,1318.06
5042,7,45,Pizza,2024-09-19,20:03:00,Cancelled,1482.21
5043,12,39,Thali,2025-06-11,15:38:00,Pending,583.46
5044,7,33,Pizza,2024-11-11,12:58:00,Confirmed,548.37
5045,14,36,Roll,2024-10-25,21:59:00,Confirmed,576.16
5046,13,26,Biryani,2025-05-05,22:22:00,Confirmed,899.08
5047,13,46,Roll,2025-07-08,15:58:00,Cancelled,1263.65
5048,32,70,Pasta,2024-10-06,22:20:00,Pending,509.41
5049,30,46,Salad,2024-09-14,15:40:00,Delivered,1466.87
5050,5,1,Salad,2024-10-01,14:24:00,Cancelled,1168.87
5051,3,17,Pasta,2025-04-19,10:16:00,Confirmed,1007.52
5052,3,58,Noodles,2025-04-09,16:40:00,Confirmed,557.21
5053,2,63,Roll,2025-03-25,22:58:00,Confirmed,665.74
5054,25,40,Burger,2025-06-26,12:09:00,Cancelled,1416.22
5055,34,10,Burger,2024-12-23,12:00:00,Confirmed,1441.71
5056,12,54,Roll,2024-10-21,15:42:00,Pending,1389.07
5057,4,9,Roll,2025-01-28,19:37:00,Delivered,1291.65
5058,12,54,Salad,2025-05-31,15:39:00,Cancelled,1308.01
5059,5,54,Roll,2025-01-24,19:38:00,Cancelled,497.51
5060,1,52,Pizza,2025-07-28,11:24:00,Confirmed,800.25
5061,9,63,Pasta,2025-07-26,15:54:00,Confirmed,440.55
5062,31,47,Pasta,2025-04-10,10:35:00,Delivered,1288.61
5063,19,65,Salad,2025-03-04,13:45:00,Confirmed,758.36
5064,5,55,Roll,2024-10-01,17:17:00,Pending,241.86
5065,19,50,Thali,2025-07-17,12:58:00,Delivered,1002.91
5066,10,30,Soup,2025-03-26,17:46:00,Pending,1495.98
5067,29,32,Sandwich,2024-12-26,15:13:00,Delivered,460.3
5068,28,3,Noodles,2025-07-15,20:51:00,Confirmed,703.3
5069,1,40,Thali,2025-06-27,11:12:00,Delivered,676.48
5070,24,35,Noodles,2025-05-30,22:31:00,Pending,1349.03
5071,21,66,Pasta,2025-07-01,22:30:00,Cancelled,355.5
5072,35,50,Salad,2024-09-08,19:20:00,Cancelled,1003.1
5073,29,15,Roll,2025-04-27,17:03:00,Cancelled,244.2
5074,8,42,Pasta,2025-01-30,10:51:00,Delivered,833.93
5075,23,65,Salad,2025-08-11,22:10:00,Cancelled,815.12
5076,4,43,Biryani,2024-09-22,14:35:00,Cancelled,189.08
5077,18,51,Soup,2025-03-18,18:22:00,Confirmed,1256.03
5078,33,63,Biryani,2025-05-04,10:42:00,Delivered,861.15
5079,18,41,Salad,2024-11-10,14:41:00,Pending,1320.11
5080,6,3,Salad,2024-12-16,22:09:00,Pending,855.4
5081,25,28,Salad,2025-06-24,15:26:00,Confirmed,1446.43
5082,23,42,Biryani,2025-03-29,15:23:00,Cancelled,1231.38
5083,29,54,Thali,2025-08-26,13:33:00,Pending,482.71
5084,35,29,Salad,2025-02-20,21:33:00,Pending,917.78
5085,8,27,Sandwich,2025-07-04,20:58:00,Delivered,1249.51
5086,30,17,Roll,2025-02-08,18:36:00,Pending,768.2
5087,1,43,Salad,2024-10-23,11:56:00,Cancelled,844.79
5088,10,64,Roll,2024-10-19,18:26:00,Confirmed,1017.21
5089,27,70,Thali,2024-10-07,15:10:00,Pending,452.38
5090,11,11,Thali,2024-12-08,16:55:00,Pending,269.51
5091,10,50,Roll,2025-02-16,19:56:00,Pending,547.86
5092,19,34,Salad,2024-08-28,14:40:00,Delivered,1244.98
5093,33,51,Burger,2025-05-02,21:15:00,Delivered,813.55
5094,24,63,Pasta,2025-01-01,17:14:00,Delivered,393.2
5095,15,41,Pizza,2025-06-26,22:19:00,Cancelled,189.66
5096,23,58,Sandwich,2025-05-30,16:12:00,Confirmed,275.99
5097,20,60,Pasta,2024-11-19,17:26:00,Cancelled,361.22
5098,4,30,Soup,2025-08-16,19:06:00,Pending,989.77
5099,25,58,Pasta,2024-09-28,14:07:00,Pending,1372.56
5100,34,34,Pasta,2025-02-16,21:18:00,Delivered,1194.6
5101,18,3,Burger,2025-03-01,17:10:00,Confirmed,372.02
5102,20,42,Burger,2025-08-15,22:27:00,Delivered,287.36
5103,11,4,Thali,2025-03-03,22:26:00,Cancelled,663.38
5104,12,39,Sandwich,2025-02-24,11:13:00,Delivered,219.07
5105,8,41,Burger,2025-06-10,17:02:00,Pending,219.75
5106,15,55,Biryani,2024-11-04,15:46:00,Delivered,470.2
5107,28,65,Burger,2025-06-21,18:52:00,Confirmed,1269.76
5108,11,47,Thali,2024-11-08,11:43:00,Pending,1152.43
5109,12,33,Thali,2024-12-22,12:00:00,Confirmed,469.02
5110,19,55,Sandwich,2025-06-15,21:21:00,Cancelled,1069.18
5111,28,27,Salad,2024-08-31,22:28:00,Delivered,1020.52
5112,11,30,Burger,2025-04-24,11:05:00,Pending,885.02
5113,28,65,Roll,2024-08-30,19:52:00,Delivered,697.48
5114,5,55,Burger,2025-07-18,20:44:00,Confirmed,1465.99
5115,7,11,Noodles,2025-01-29,17:15:00,Delivered,1481.35
5116,34,1,Pizza,2024-10-30,14:03:00,Cancelled,990
5117,26,63,Sandwich,2024-10-17,19:08:00,Cancelled,1325.39
5118,24,46,Pizza,2025-02-07,18:21:00,Pending,1009.52
5119,21,6,Roll,2024-11-23,12:23:00,Delivered,1160.74
5120,22,29,Biryani,2024-11-09,14:21:00,Pending,891.88
5121,34,13,Noodles,2025-04-16,17:33:00,Cancelled,937.77
5122,21,32,Thali,2024-10-08,20:49:00,Cancelled,265.52
5123,13,47,Pizza,2025-02-06,13:01:00,Delivered,1300.76
5124,35,61,Thali,2025-07-04,10:30:00,Pending,1027.95
5125,21,19,Burger,2025-08-06,15:55:00,Delivered,176.07
5126,1,35,Burger,2024-09-25,22:19:00,Cancelled,1257.03
5127,13,10,Pasta,2025-05-22,22:46:00,Delivered,196.77
5128,8,26,Biryani,2025-06-27,12:55:00,Delivered,1372.48
5129,32,18,Soup,2024-11-22,13:38:00,Delivered,1230.38
5130,32,36,Roll,2025-05-17,14:27:00,Delivered,1004.26
5131,9,4,Salad,2024-10-13,22:00:00,Confirmed,1146.89
5132,29,4,Soup,2024-12-17,21:10:00,Cancelled,1453.88
5133,22,13,Roll,2024-12-08,19:24:00,Cancelled,1468.99
5134,6,44,Pasta,2025-07-05,20:51:00,Cancelled,1362.58
5135,26,17,Noodles,2025-06-24,21:28:00,Delivered,1247.13
5136,4,60,Pizza,2025-07-19,16:06:00,Cancelled,579.33
5137,20,20,Roll,2024-10-17,13:32:00,Pending,667
5138,3,21,Burger,2024-10-03,22:38:00,Delivered,742.36
5139,35,46,Thali,2025-08-03,11:45:00,Delivered,629.56
5140,32,22,Noodles,2024-10-10,12:33:00,Confirmed,1396.09
5141,22,55,Thali,2024-10-12,22:50:00,Pending,820.6
5142,28,32,Soup,2024-11-05,13:07:00,Pending,1321.49
5143,30,38,Salad,2024-11-23,17:55:00,Cancelled,808
5144,21,25,Pizza,2025-07-14,10:43:00,Delivered,1082.49
5145,8,68,Biryani,2025-04-04,20:44:00,Delivered,1049.85
5146,14,63,Sandwich,2025-01-12,20:43:00,Cancelled,1418.14
5147,20,10,Soup,2024-10-23,16:47:00,Pending,1008.02
5148,5,29,Noodles,2025-08-06,12:43:00,Delivered,1328.9
5149,10,64,Thali,2025-06-22,20:27:00,Confirmed,666.27
5150,19,47,Pasta,2025-01-14,19:31:00,Confirmed,245.36
5151,11,66,Salad,2024-10-31,13:05:00,Confirmed,1220.73
5152,11,8,Soup,2024-09-04,18:26:00,Confirmed,900.78
5153,2,22,Salad,2024-09-22,13:22:00,Delivered,252.59
5154,30,52,Burger,2025-03-05,13:37:00,Confirmed,1243.32
5155,12,10,Salad,2025-07-21,18:29:00,Cancelled,1415.83
5156,1,8,Salad,2025-05-18,10:55:00,Delivered,1185.72
5157,13,9,Sandwich,2024-09-29,20:12:00,Pending,500.82
5158,7,6,Noodles,2025-07-09,11:59:00,Delivered,953.91
5159,2,7,Thali,2025-08-26,17:58:00,Pending,811.26
5160,20,32,Soup,2025-05-20,15:34:00,Delivered,817.51
5161,27,42,Pizza,2025-02-13,19:41:00,Confirmed,450.17
5162,16,51,Noodles,2024-11-30,15:18:00,Confirmed,302.51
5163,10,28,Biryani,2025-01-10,16:31:00,Confirmed,467.77
5164,29,51,Noodles,2025-05-03,11:58:00,Confirmed,271.41
5165,22,23,Roll,2025-06-21,15:10:00,Cancelled,1435.82
5166,1,29,Roll,2025-07-01,16:54:00,Cancelled,150.62
5167,31,57,Soup,2025-04-03,15:16:00,Delivered,287.36
5168,28,53,Soup,2025-06-25,18:50:00,Pending,1261.47
5169,4,59,Pasta,2025-01-19,16:07:00,Pending,638.82
5170,21,58,Sandwich,2025-08-25,21:18:00,Confirmed,562.93
5171,8,36,Biryani,2025-06-30,18:16:00,Confirmed,1037.34
5172,15,43,Burger,2024-10-02,16:27:00,Confirmed,655.51
5173,20,33,Roll,2025-03-14,12:03:00,Delivered,685.17
